Anr;EAN;Lief;Artikel;Land;IK;V1;V2;MWSt;VK1;eVK;Staffel1;EK-Staffel1;Staffel2;EK-Staffel2;Grundpreis-Einheit;Grundpreis-Faktor
43250;;AUA;VB Aurora Gold, jung 50%F 8 St;D;DB;2;kg ....;1;9,48;;;;;;kg;1
43256;4046896151507;VAV;VB Comté Extra 45%F 4x ca.200g;F;EG;0,8;kg .....;1;19,98;29,9;;;;;kg;1
43261;4000915100013;ISA;SB Gorgonzola 48%F DOP;I;EG;6;125g;1;2,55;3,89;;;;;100g;0,8
43262;4000915107043;ISA;Ziegen-Frischkäse Öl/Kräuter;B;C%;4;100g;1;1,66;2,49;;;;;;1
43265;4000915107036;ISA;Ziegen-Frischkäse mild 50%F;B;EG;4;100g;1;1,66;2,49;;;;;;1
43266;4000915107067;ISA;Ziegen-Frischkäse Chili 50%F;B;C%;4;100g;1;1,66;2,49;;;;;;1
43267;4000915030990;ISA;Orig. griech. Brat & Grillkäse;GR;C%;6;150g;1;2,86;4,49;;;;;100g;0,667
43268;4000915107876;ISA;Parmigiano Regg. DOP, Flakes;I;IA;10;40g;1;1,38;2,29;;;;;100g;2,5
43274;4000915100815;ISA;Feta-Creme mit Dattel & Ananas;D;C%;4;125g;1;2,07;3,19;;;;;100g;0,667
43275;;btp;Alter Ziegengouda oud Biotopia;NL;EG;1,8;kg ....;1;18,48;;;;;;kg;1
43278;4000915103335;ISA;Feta-Creme Knoblauch Peperoni;D;C%;4;125g;1;2,07;;;;;;100g;0,8
43279;4000915103328;ISA;Feta-Creme Bärlauch;D;C%;4;125g;1;2,07;;;;;;100g;0,8
43280;;btp;Schafbauernkäse 48%F Biotopia;NL;EG;4,5;kg ....;1;19,98;;;;;;kg;1
43281;;btp;Biotopia Schafbutterkäse 48%F;NL;EG;1,25;kg ....;1;17,78;;;;;;kg;1
43282;;btp;Baby-Schafkäse 48%F;NL;EG;1;kg ....;1;20,98;35,9;;;;;kg;1
43285;;btp;Baby-Gouda Gartenkräuter 48%F;NL;C%;1;kg ....;1;10,98;;;;;;kg;1
43286;;btp;Baby-Gouda Bockshornklee 48%F;NL;C%;1;kg ....;1;10,98;;;;;;kg;1
43287;;btp;Baby-Gouda Möhre 48%F;NL;C%;1;kg ....;1;10,98;;;;;;kg;1
43290;;btp;Biotopia Ziegenbrie 50%F;NL;EG;1,2;kg ....;1;17,98;;;;;;kg;1
43291;;btp;Schafgouda mittelalt 48%F;NL;EG;2,5;kg ....;1;19,98;;;;;;kg;1
43295;;btp;Baby Ziegenkäse ital. Kräuter;NL;C%;1;kg ....;1;18,98;32,9;;;;;kg;1
43296;;btp;Baby Ziegenkäse Bockshorn 48%F;NL;C%;1;kg ....;1;18,48;31,9;;;;;kg;1
43297;;btp;Baby Ziegenkäse Bocksh.Walnuss;NL;C%;1;kg ....;1;18,98;32,9;;;;;kg;1
43298;;btp;Baby Ziegenkäse Knobl.Basilik.;NL;C%;1;kg ....;1;18,48;31,9;;;;;kg;1
43299;;btp;Baby Ziegenkäse geraucht;NL;C%;1;kg ....;1;18,48;31,9;;;;;kg;1
43300;3272320013436;VAV;Roucoulons 55%F;F;EG;4;125g;1;2,22;3,49;;;;;100g;0,8
43301;4046896105005;VAV;Duc de Bourgogne 72%F;F;EG;1,8;kg ....;1;20,48;34,9;;;;;kg;1
43303;3267031600105;VAV;Camembert Gillot au lait cru;F;EG;1;250g;1;5,08;7,99;;;;;100g;0,4
43304;;VAV;Cabriol de Ch?vre 45%F;F;EG;1,4;kg ....;1;19,48;32,9;;;;;kg;1
43305;;VAV;Le Duc Pfeffer 73%F;F;EG;0,5;kg ....;1;21,98;39,9;;;;;kg;1
43309;;VAV;Le Paillet de Ch?vre 45%F;F;EG;0,8;kg ....;1;21,98;39,9;;;;;kg;1
43312;3324040209856;VAV;Brie C'remouge blanc 50%F;F;EG;1;St;1;9,28;;;;;;;1
43313;3324040210340;VAV;C'remouge rouge 50%F;F;EG;1;St;1;9,28;;;;;;;1
43314;3267031660024;VAV;Petit Normand Brie Au Lait Cru;F;EG;1;1kg;1;19,48;33,9;;;;;;1
43316;;PET;2jähriger Comté Extra AOP;F;EG;4,5;kg ....;1;26,98;39,9;;;;;kg;1
43318;4046896116056;VAV;Tomme de Brebis 60%F;F;EG;2,25;kg ....;1;22,48;38,9;;;;;kg;1
43320;4046896314605;VAV;Chavré Ziegenweichkäse 45%F;B;EG;1,8;kg ....;1;21,98;39,9;;;;;kg;1
43321;4046896314612;VAV;Chavré Ziegenkäse Provence 45%;B;C%;1,8;kg ....;1;22,68;39,9;;;;;kg;1
43322;3254550032005;VAV;Mimolette Vieille 40%F;F;EG;3,5;kg ....;1;22,48;;;;;;kg;1
43326;7640101091052;ZFK;Bio Mascarpone Züger;CH;BS;8;250g;1;2,08;;;;;;100g;0,4
43328;7640101098396;ZFK;Indian Paneer Pasanda 40%F;CH;BS;4;200g;1;1,48;;;;;;100g;0,5
43332;4046896467004;VAV;Blue Stilton Cropwell  PDO;GB;EG;2;kg ....;1;23,28;39,9;;;;;kg;1
43334;4046896462054;BSS;Organic Red Leicester 48%F;GB;EG;2,5;kg ....;1;14,98;25,9;;;;;kg;1
43335;;BSS;Organic Vintage Cheddar 48%F;GB;EG;2,5;kg ....;1;15,48;26,9;;;;;kg;1
43338;4046896201554;VAV;Tomme Foug?re (4x ca.450g);F;C%;1,8;kg ....;1;21,98;;;;;;kg;1
43353;7640101094831;ZFK;Bio Mozzarella,laktosefrei 45%;CH;BS;8;100g;1;0,92;1,39;;;;;;1
43354;7640101096576;ZFK;Kräuter Frischkäse laktosefrei;CH;BS;5;150g;1;1,68;2,59;;;;;100g;0,667
43355;7640101094695;ZFK;Frischkäse laktosefrei 65%F;CH;BS;5;150g;1;1,48;2,29;;;;;100g;0,667
43356;7640101096682;ZFK;Cottage Cheese, laktosefrei;CH;BS;6;150g;1;1,08;;;;;;100g;0,667
43357;7640101097399;ZFK;Bio Hirtenkäse, laktosefrei;CH;BS;4;150g;1;1,83;2,89;;;;;100g;0,667
43359;7640101091243;ZFK;Züger Bio Mozzarella 45%F;CH;BS;10;100g;1;0,8;;;;;;;1
43361;7640101092547;ZFK;Züger Cottage Cheese 20%F;CH;BS;6;200g;1;1,04;;;;;;100g;0,5
43364;7640101099539;ZFK;Bio Mozzarella Herzen 45%F;CH;BS;5;130g;1;1,16;;;;;;100g;0,769
43365;7640101099553;ZFK;Bio Mozzarelline Mini 40%F;CH;BS;5;150g;1;1,28;;;;;;100g;0,667
43366;7640101099515;ZFK;Bio Reibkäse 44%F mit Bergkäse;CH;BS;5;150g;1;1,35;;;;;;100g;0,667
43367;7640101099485;ZFK;Mozzarella, gerieben 40%F;CH;BS;5;150g;1;1,29;1,99;;;;;100g;0,667
43368;7640166792734;ZFK;VB Bio Bratkäse Barbecue 2x80g;CH;BS;4;160g;1;1,98;;;;;;100g;0,625
43369;7640166792758;ZFK;VB Bio Bratkäse Provencal2x80g;CH;BS;4;160g;1;1,98;;;;;;100g;0,625
43370;4008471510086;SÖB;Gouda 45%F Scheiben;D;EG;8;150g;1;1,83;2,89;;;;;100g;0,667
43375;4008471510178;SÖB;Feuerkäse 50%F Scheiben;D;C%;8;150g;1;2,12;;;;;;100g;0,667
43377;4008471511540;SÖB;Mediterraneo Scheiben 50%F;D;C%;8;150g;1;2,12;3,39;;;;;100g;0,667
43379;4008471512509;SÖB;Grienkenschmied Scheiben 50%F;D;C%;8;150g;1;2,12;3,39;;;;;100g;0,667
43380;4008471511601;SÖB;Gratinkäse Quattro Formaggi;D;C%;12;200g;1;1,93;2,99;;;;;100g;0,5
43390;4026913573031;ÖMA;Edamer 40%F Scheiben 500g Pkg.;D;DK;1;500g;1;4,84;7,49;;;;;1kg;2
43391;4026913573024;ÖMA;Emmentaler Scheiben  500g Pkg.;D;DB;1;500g;1;5,98;9,49;;;;;1kg;2
43392;9000133012865;RUP;Bio-Bergkäse Scheiben 400g Pkg;A;BA;1;400g;1;3,98;;;;;;100g;0,25
43395;4026913573055;ÖMA;Gouda 48%F Scheiben 500g Pkg.;D;DK;1;500g;1;4,84;7,49;;;;;1kg;2
43396;4026913506367;ÖMA;Cheddar 50%F Scheiben 500g Pkg;D;DB;1;500g;1;6,48;9,99;;;;;1kg;2
43400;;NVH;Ziegen-Rolle Edelweiß 45%F;D;DB;1;kg ....;1;19,98;34,9;;;;;kg;1
43402;;NVH;Ziegen Camembert 45%F 6xca180g;D;DB;1,08;kg ....;1;19,48;29,9;;;;;kg;1
43404;;NVH;Ziegenbrie 45%F   vom Höchsten;D;DB;1,5;kg ....;1;18,98;32,9;;;;;kg;1
43406;4260204530130;NVH;Ziegen Grill & Pfannenkäse 45%;D;DB;8;100g;1;1,98;2,99;;;;;100g;0,769
43408;4260204530123;NVH;Ziegen Grill & Pfanne Kräuter;D;DB;8;100g;1;1,98;2,99;;;;;100g;0,769
43421;4260423370197;JMH;Schani das Schaf, Frischkäse;D;DD;4;135g;1;2,98;4,49;;;;;100g;0,69
43423;4260423370203;JMH;Kurt das Schaf, Frischkäse;D;DD;4;135g;1;2,98;4,49;;;;;100g;0,69
43425;4260423370210;JMH;Pauli das Schaf, Frischkäse;D;DD;4;135g;1;2,98;4,49;;;;;100g;0,69
43427;4260423370258;JMH;Mara das Schaf, Frischkäse;D;DD;4;135g;1;2,98;4,49;;;;;100g;0,69
43429;4260423370265;JMH;Fanti das Schaf, Fetacreme;D;DD;4;135g;1;2,98;4,49;;;;;100g;0,69
43430;4260204530024;NVH;Ziegenfrischkäse Olive-Tomate;D;DB;6;145g;1;2,6;3,99;;;;;100g;0,69
43432;4260204530031;NVH;Ziegenfrischkäse Nuss-Paprika;D;DB;6;145g;1;2,6;3,99;;;;;100g;0,69
43434;4260204530048;NVH;Ziegenfrischkäse Feige-Mandel;D;DB;6;145g;1;2,6;3,99;;;;;100g;0,69
43436;4260204530215;NVH;Ziegenfrischkäse Mohn-Heidelb.;D;DB;6;145g;1;2,6;3,99;;;;;100g;0,69
43438;4260204530222;NVH;Ziegenfrischkäse Apfel-Walnuss;D;DB;6;145g;1;2,6;3,99;;;;;100g;0,69
43440;;zgh;Grüne Hügel Ziegenschnittkäse;D;DB;1,5;kg ....;1;20,98;35,9;;;;;kg;1
43451;;bha;Bauckhof Camembert 45%F;D;DD;0,18;kg ....;1;16,98;;;;;;kg;1
43455;;bha;Roote Bengel 45%F     Bauckhof;D;DD;1,5;kg ....;1;15,48;;;;;;kg;1
43457;;bha;Aschekäse 45%F        Bauckhof;D;DD;0,5;kg ....;1;16,98;;;;;;kg;1
43470;4026913172036;ÖMA;Butterkäse 45%F    in Scheiben;D;DK;10;125g;1;1,38;;;;;;100g;0,8
43472;4026913172005;ÖMA;Edamer 40%F        in Scheiben;D;DK;10;125g;1;1,38;;;;;;100g;0,8
43476;4026913172081;ÖMA;Gouda 48%F         in Scheiben;D;DK;10;125g;1;1,38;;;;;;100g;0,8
43478;4026913172029;ÖMA;Tilsiter 45%F      in Scheiben;D;DK;10;125g;1;1,38;;;;;;100g;0,8
43479;4026913572249;ÖMA;VB Schweizer Raclette Scheiben;CH;BS;6;300g;1;4,98;7,49;;;;;100g;0,333
43480;4026913172043;ÖMA;Der Milde 45%F     in Scheiben;D;DB;10;125g;1;1,4;1,99;;;;;100g;0,8
43482;4026913172050;ÖMA;Allg.Emmentaler g.U.  Scheiben;D;DB;10;125g;1;1,48;2,15;;;;;100g;0,8
43484;4026913172067;ÖMA;Bergkäse 45%F      in Scheiben;D;DB;10;125g;1;1,58;2,29;;;;;100g;0,8
43486;4026913172111;ÖMA;Ziegen-Butterkäse  in Scheiben;D;DB;10;125g;1;2,38;3,49;;;;;100g;0,8
43510;;HBR;Bio-Hauskäse Rotwein 50%F;D;DN;0,8;kg ....;1;13,98;;;;;;kg;1
43523;;HBR;Belrieth. Dorfkäse Ringelblume;D;DN;1,2;kg ....;1;13,98;;;;;;kg;1
43526;;HBR;kleiner Wiesenblumenkäse 50%F;D;DN;0,3;kg ....;1;14,98;;;;;;kg;1
43531;;HBR;Belriether Wiesenblumenkäse;D;DN;0,75;kg ....;1;13,78;;;;;;kg;1
43533;;HBR;Belriether Blaumohnkäse 50%F;D;DN;0,75;kg ....;1;13,98;23,9;;;;;kg;1
43534;;HBR;Belrieth Dorfkäse Schw.kümmel;D;DN;0,75;kg ....;1;14,48;;;;;;kg;1
43549;;HBR;Bio-Rahmkäse Feuerzauber 50%F;D;DN;1;kg ....;1;12,98;;;;;;kg;1
43551;;jsw;Frischkäse Kugeln Honig-Senf;D;DB;6;300g;1;3,68;5,49;;;;;100g;0,333
43552;;jsw;Frischkäse Kugeln Honig-Senf;D;DB;0,7;kg;1;15,98;;;;;;;1
43553;;jsw;Frischkäse Kugeln Knoblauch;D;DB;6;300g;1;3,68;5,49;;;;;100g;0,333
43554;;jsw;Frischkäse Kugeln Knoblauch;D;DB;0,7;kg;1;15,98;;;;;;;1
43555;;jsw;Frischkäse Kugeln Winterzeit;D;DB;0,7;kg;1;15,98;28,9;;;;;;1
43558;;jsw;Ziegen Frischkäse Kugeln Prov.;D;DB;0,5;kg;1;19,98;34,9;;;;;;1
43560;;jsw;VB Weichkäse Natur    Rohmilch;D;DB;0,15;kg ....;1;14,48;;;;;;kg;1
43562;;jsw;VB Weichkäse Kümmel   Rohmilch;D;DB;0,15;kg ....;1;14,48;;;;;;kg;1
43564;;jsw;VB Weichkäse Bockshornklee;D;DB;0,15;kg ....;1;14,48;;;;;;kg;1
43570;;jsw;Bauernkäse Natur      Rohmilch;D;DB;1,5;kg ....;1;13,98;24,9;;;;;kg;1
43572;;jsw;Bauernkäse Bockshorn, Rohmilch;D;DB;1,5;kg ....;1;13,98;24,9;;;;;kg;1
43574;;jsw;Bauernkäse Tomate-Kräuter;D;DB;1,5;kg ....;1;13,98;24,9;;;;;kg;1
43620;4028108000117;BDH;VB Thekenschale Kuno;D;DB;1;1,1kg;1;13,98;23,9;;;;;1kg;0,909
43622;4028108187252;BDH;VB Thekenschale scharfe Käthe;D;DB;1;1,1kg;1;13,98;23,9;;;;;1kg;0,909
43624;4028108000179;BDH;VB Thekenschale Dattel-Sultan;D;DB;1;1,1kg;1;13,98;23,9;;;;;1kg;0,909
43625;4028108000155;BDH;VB Thekenschale Sultan;D;DB;1;1,1kg;1;13,98;23,9;;;;;1kg;0,909
43628;4028108878051;BDH;VB Thekenschale Gustav brennt;D;DB;1;1,1kg;1;15,98;27,9;;;;;1kg;0,909
43630;;OST;Ostenfelder Tilsiter 50%F;D;DB;2,2;kg ....;1;10,98;18,9;;;;;kg;1
43631;;OST;Ostenfelder Tilsiter Kümmel;D;DB;2,2;kg ....;1;10,98;18,9;;;;;kg;1
43632;;OST;Ostenfelder Tilsiter pikant;D;DB;1,9;kg ....;1;11,78;19,9;;;;;kg;1
43635;;OST;Ostenfelder Deichgraf 50%F;D;DB;3,25;kg ....;1;12,58;21,9;;;;;kg;1
43637;;OST;Ostenfelder 1887 50%F;D;DB;3,15;kg ....;1;14,98;25,9;;;;;kg;1
43640;;OST;Ostenfelder Deichziege 50%F;D;DB;3,4;kg ....;1;18,98;32,9;;;;;kg;1
43644;;BKÄ;Baldauf Wildblumenkäse 50%F;D;DB;3;kg ....;1;15,68;;;;;;kg;1
43645;;BKÄ;Ganzer Laib Wildblumenkäse;D;DB;6;kg ....;1;15,28;;;;;;kg;1
43646;;BKÄ;Baldauf Wildkräuterkäse 50%F;D;DB;3;kg ....;1;15,68;;;;;;kg;1
43648;;BKÄ;Baldauf Bauerngarten 50%F;D;DB;3;kg ....;1;15,68;;;;;;kg;1
43656;;BKÄ;Baldauf Allgäuer Alpkäse 50%F;D;DB;3,5;kg ....;1;13,38;22,9;;;;;kg;1
43686;4022894001136;ÖBW;Kleiner Roter Brodowiner 45%F;D;DD;4;200g;1;3,58;;;;;;100g;0,5
43690;4022894001310;ÖBW;Brodowiner Bauernkäse 50%F;D;DD;1,8;kg ....;1;13,68;23,9;;;;;kg;1
43694;4022894001327;ÖBW;Brodowiner Kürbiskäse 50%F;D;DD;1,8;kg ....;1;14,48;25,9;;;;;kg;1
43698;4022894001389;ÖBW;Brodowiner Winterkäse(Walnuss);D;DD;1,8;kg ....;1;14,98;25,9;;;;;kg;1
43699;4022894002034;ÖBW;Brodowiner Ziegenkäse 40%F;D;DD;1,8;kg ....;1;21,48;34,9;;;;;kg;1
43703;;ISA;VB Parma Schinken, ganze Keule;I;EG;6,8;kg ....;1;36,34;54,5;;;;;kg;1
43705;4000915108613;ISA;VB Jamon Serrano entbeint;E;C%;2;kg .....;1;45,23;67,75;;;;;kg;1
43706;4000915103427;ISA;Frische Dinkel-Nockerl;I;C%;6;400g;1;2,35;3,49;;;;;1kg;2,5
43707;4000915040128;ISA;VB Salami Lombarda;I;IA;1;kg .....;1;26,74;39,95;;;;;kg;1
43708;4000915040111;ISA;VB Salami Toscanella;I;IA;1;kg ....;1;26,74;39,9;;;;;kg;1
43710;;KRB;Bio Wiesen Rebell 50%F;A;DN;3;kg ....;1;15,68;26,9;;;;;kg;1
43716;;KRB;Bio Rübli Rebell 50%F;A;DN;3;kg ....;1;15,68;26,9;;;;;kg;1
43718;;KRB;Bio Pfeffer Rebell 50%F;A;DN;3;kg ....;1;15,68;26,9;;;;;kg;1
43720;;KRB;Bio Chili Rebell 50%F;A;DN;3;kg ....;1;15,68;26,9;;;;;kg;1
43730;;KRB;Bio Walnuss Rebell 50%F;A;DN;3;kg ....;1;15,68;26,9;;;;;kg;1
43732;;KRB;Bio Holunder Rebell 50%F;A;DN;3;kg ....;1;15,68;26,9;;;;;kg;1
43736;;KRB;Bio Steinpilz Rebell 50%F;A;DN;3;kg ....;1;15,68;26,9;;;;;kg;1
43740;;KRB;Bio Berg Rebell 50%F;A;DN;3;kg ....;1;15,68;26,9;;;;;kg;1
43753;;NAG;Ef_VegiBelle No. 1 natur;D;C%;8;200g;1;2,32;;;;;;100g;0,5
43754;4024504008207;NAG;Ef_VegiBelle No. 2 Toscana;D;C%;8;200g;1;2,42;3,59;;;;;100g;0,5
43755;4024504008153;NAG;Ef_VegiBelle No. 3 Provence;D;C%;8;200g;1;2,42;3,59;;;;;100g;0,5
43762;;ckm;Schaf-Frischkäse Kräuter 44%F;D;DB;3;150g;1;3,08;4,65;;;;;100g;0,667
43772;;ckm;Creuzburger Schafbert 53%F;D;DB;0,15;kg ....;1;23,98;35,9;;;;;kg;1
43776;;ckm;Creuzburger Schafweichkäse 50%;D;DB;0,8;kg ....;1;23,98;39,9;;;;;kg;1
43780;;ckm;VB Creuzburger Blauer 53%F;D;DB;1,9;kg ....;1;29,98;54,9;;;;;kg;1
43782;;ckm;Creuzburger Schaf-Schnittkäse;D;DB;2;kg ....;1;23,98;38,9;;;;;kg;1
43784;;ckm;Creuzburger Kräuter-Schafkäse;D;DB;2;kg ....;1;23,98;38,9;;;;;kg;1
43801;;BOV;VB Vollei in PET Flasche GV;D;DB;1;1kg;1;5,1;;;;;;;1
43803;;BOV;VB Eiweiß in PET Flasche GV;D;DB;1;1kg;1;5,35;;;;;;;1
43805;;BOV;VB Eigelb in PET Flasche GV;D;DB;1;1kg;1;9,9;;;;;;;1
43816;;VAV;VB Capri'Figue 45%F Ziegenkäse;F;C%;8;80g;1;2,28;3,99;;;;;100g;1,25
43817;;VAV;VB Capri'Citron 45% Ziegenkäse;F;C%;8;80g;1;2,28;3,99;;;;;100g;1,25
43847;;ÖMA;Demeter Gorgonzola dolce 48%F;I;DD;1,5;kg ....;1;15,98;;;;;;kg;1
43861;4250017301188;GLM;Mönchshofer Raclettekäse;D;DD;4,5;kg ....;1;12,48;21,9;;;;;kg;1
43863;;ÖMA;VB T?te de Moine AOP      51%F;CH;BS;0,8;kg ....;1;23,98;39,9;;;;;kg;1
43866;;BSS;Wildspitz Bergkäse 48%F;CH;BS;4;kg ....;1;21,28;33,9;;;;;kg;1
43886;;ÖMA;Allgäuer Ziegen-Butterkäse 48%;D;DB;1,25;kg ....;1;15,98;27,9;;;;;kg;1
43899;;ÖMA;ÖMA-Parmigiano Reggiano 32%;I;IA;1,3;kg ....;1;21,98;37,9;;;;;kg;1
43900;7640101094671;ZFK;Magerquark laktosefrei;CH;BS;6;200g;1;0,86;;;;;;100g;0,5
43901;7640101096644;ZFK;Bio Bura (Butter & Rapsöl);CH;BS;5;150g;1;1,7;2,49;;;;;100g;0,667
43902;7640101094657;ZFK;Mascarpone laktosefrei;CH;BS;6;200g;1;1,88;2,89;;;;;100g;0,5
43907;7640101098471;ZFK;Butter laktosefrei 125g;CH;BS;6;125g;1;1,45;2,19;;;;;;1
43910;4260367791232;kma;Hubertus Natur 50%F;D;DB;2,7;kg ....;1;10,48;17,9;;;;;kg;1
43912;4260367791249;kma;Hubertus Kräuter 50%F;D;DB;2,7;kg ....;1;11,58;19,9;;;;;kg;1
43914;4260367791256;kma;Hubertus Schabziger 50%F;D;DB;2,7;kg ....;1;11,58;19,9;;;;;kg;1
43915;;kma;Hubertus Zitronenpfeffer 50%F;D;DB;2,9;kg ....;1;11,58;;;;;;kg;1
43930;4260367791041;kma;Mild & Cremig 50%F;D;DB;4;kg ....;1;8,88;;;;;;kg;1
43934;4260367791010;kma;Chilikäse 50%F;D;DB;4;kg ....;1;9,88;;;;;;kg;1
43936;4260367791034;kma;Bockshornkäse 50%F;D;DB;4;kg ....;1;9,88;;;;;;kg;1
43943;;kma;Allg. Trüffelkäse, Rotkultur;D;DB;4;kg ....;1;12,98;;;;;;kg;1
43946;4260367791188;kma;Torta Gute Laune 50%F;D;DB;4;kg ....;1;11,28;;;;;;kg;1
43950;4260367791096;kma;Rubellum 50%F Rotweinkäse;D;DB;4;kg ....;1;10,38;;;;;;kg;1
43956;4260367791126;kma;Rusticus 50%F Schabzigerkäse;D;DB;4;kg ....;1;11,48;;;;;;kg;1
43958;4260367791133;kma;Rusticus leicht 25%F;D;DB;4;kg ....;1;11,48;;;;;;kg;1
43960;4260367791140;kma;Almkräuterkäse 50%F;D;DB;4;kg ....;1;11,48;;;;;;kg;1
43966;4260367791157;kma;Rosenkäse 50%F;D;DB;4;kg ....;1;11,78;;;;;;kg;1
43970;4260367791089;kma;Kürbiskernkäse 50%F;D;DB;4;kg ....;1;11,98;;;;;;kg;1
44103;4000915106497;ISA;VB Linsen-Salat vegan GV;D;C%;2;500g;1;5,57;;;;;;100g;0,8
44108;4000915106411;ISA;VB Guacamole Avocado Creme GV;D;C%;2;750g;1;13,2;;;;;;100g;0,667
44118;4000915106466;ISA;VB Hummus-Tahini GV;D;C%;2;750g;1;7,24;;;;;;100g;0,667
44123;4000915106473;ISA;VB Antipasti Salat mit gegril.;D;C%;2;500g;1;6,91;;;;;;100g;0,8
44200;4260067150209;CES;Griech. Oliven grün natur;D;C%;3;170g;1;2,67;3,99;;;;;100g;0,588
44202;4260067150216;CES;Griech. Oliven grün natur;D;C%;3;150g;1;2,67;3,99;;;;;100g;0,667
44205;4260067150223;CES;Grie. Kalamata Oliven schwarz;D;C%;3;170g;1;2,67;3,99;;;;;100g;0,588
44207;4260067150230;CES;Grie. Kalamata Oliven schwarz;D;C%;3;150g;1;2,67;3,99;;;;;100g;0,667
44208;4260067150247;CES;Marokkanische Oliven schwarz;D;C%;3;170g;1;2,67;3,99;;;;;100g;0,667
44210;4260067150254;CES;Griech. Oliven m. Paprika gef.;D;C%;3;150g;1;2,99;4,49;;;;;100g;0,667
44212;4260067150261;CES;Griech. Oliven m. Mandeln gef.;D;C%;3;150g;1;2,99;4,49;;;;;100g;0,667
44214;4260067150278;CES;Griech. Oliven m. Knobl. gef.;D;C%;3;150g;1;2,99;4,49;;;;;100g;0,667
44215;4260067150315;CES;Grie. Kalamata Oliven schwarz;D;C%;3;150g;1;3,19;4,79;;;;;100g;0,667
44216;4260067150988;CES;VB Griech. Oliven m. Zitrone g;D;C%;3;150g;1;2,99;4,49;;;;;100g;0,667
44217;4260067150995;CES;VB Griech. Oliven m. Zitrone;D;C%;3;150g;1;3,33;4,99;;;;;100g;0,667
44220;4260067150322;CES;Oliven Mix schwarz/grün;D;C%;3;170g;1;2,99;4,49;;;;;100g;0,588
44221;4260067150933;CES;Oliven Mix schwarz/grün entst.;D;C%;3;150g;1;3,19;4,79;;;;;100g;0,667
44222;4260067150353;CES;Oliven Mix gefüllt mariniert;D;C%;3;150g;1;3,33;4,99;;;;;100g;0,667
44224;4260067150292;CES;VB Griechische Oliven grün;D;C%;3;175g;1;3,02;4,59;;;;;;1
44230;4260067150445;CES;Tomaten mariniert;D;C%;3;150g;1;3,36;4,99;;;;;100g;0,667
44231;4260067150513;CES;Artischockenherzen natur;D;C%;3;150g;1;4,02;5,99;;;;;100g;0,667
44232;;CES;Artischockenherzen natur;D;C%;3;150g;1;4,02;5,99;;;;;100g;0,667
44235;4260067150193;CES;Feta mariniert, griechischer;D;C%;3;160g;1;3,33;4,99;;;;;100g;0,625
44236;4260067150742;CES;Feta mariniert, griechischer;D;C%;3;160g;1;3,33;4,99;;;;;100g;0,625
44237;4260067150360;CES;Feta Oliven Mix mariniert;D;C%;3;170g;1;3,33;4,99;;;;;100g;0,588
44238;4260067150599;CES;Ziegenweichkäse mariniert;D;C%;3;160g;1;3,33;4,99;;;;;100g;0,625
44250;4260067150032;CES;VB Griech. Oliven grün natur;D;C%;1;1kg;1;12,4;;;;;;;1
44251;4260067150049;CES;Griech. Oliven grün natur;D;C%;1;1kg;1;14,62;;;;;;;1
44252;4260067150087;CES;Griech. Oliven grün m.Paprika;D;C%;1;1kg;1;16,4;;;;;;;1
44253;4260067150094;CES;Griech. Oliven grün m. Mand;D;C%;1;1kg;1;16,4;;;;;;;1
44254;4260067150070;CES;Marok. Oliven getr. schwarz;D;C%;1;1kg;1;13,45;;;;;;;1
44255;4260067150124;CES;Griech. Oliven grün mariniert;D;C%;1;1kg;1;16,4;;;;;;;1
44256;4260067150056;CES;Griech. Kalamata Oliven schw.;D;C%;1;1kg;1;12,4;;;;;;;1
44257;4260067150131;CES;Griech. Kalamata Oliven mar.;D;C%;1;1kg;1;14,65;;;;;;;1
44258;4260067150148;CES;Griech. Kalamata Oliven mar.;D;C%;1;1kg;1;16,25;;;;;;;1
44259;4260067150179;CES;Griech. Oliven m. Knobl. gef.;D;C%;1;1kg;1;17,6;;;;;;;1
44260;4260067150186;CES;Oliven Mix gefüllt + marini.;D;C%;1;1kg;1;17,6;;;;;;;1
44261;4260067150162;CES;VB Griech. Oliven m. Papr. gef;D;C%;1;1kg;1;17,6;;;;;;;1
44262;4260067150926;CES;Oliven Mix entsteint, marini.;D;C%;1;1kg;1;16,4;;;;;;;1
44263;4260067150773;CES;Griech. Oliven grün entst.;D;C%;1;1kg;1;16,4;;;;;;;1
44264;4260067150063;CES;Griech. Kalamata Oliven natur;D;C%;1;1kg;1;14,65;;;;;;;1
44265;4260067150834;CES;VB Demeter Kalamata Oliven nat;D;DD;3,5;kg;1;12,1;;;;;;;1
44266;4260067150902;CES;Oliven Mix entsteint natur;D;C%;1;1kg;1;14,62;;;;;;;1
44267;4260067150117;CES;VB Griech. Oliven grün marin.;D;C%;1;1kg;1;14,69;24,9;;;;;;1
44270;4260067150438;CES;Tomaten mariniert;D;C%;1;1kg;1;16,69;;;;;;;1
44274;;CES;VB Artischockenherzen natur;D;C%;1;500g;1;11,17;;;;;;100g;0,667
44275;4260067150506;CES;VB Artischockenherzen natur-c;D;C%;1;500g;1;11,17;17,49;;;;;100g;0,667
44285;4260067150018;CES;Feta mariniert, griechische;D;C%;1;1kg;1;17,7;;;;;;;1
44286;4260067150421;CES;Feta Oliven Mix mariniert;D;C%;1;1kg;1;17,7;;;;;;;1
